opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v
14.91278719415839,21.493192877445342,0.8663494710165306,0.8219291076934344,14.899272727272724,21.51081818181818,14.385630261545959,22.1807006769133,15.41291519299949,20.84093568672306,-0.4149979240815301,2.154857547534903
14.874785157713635,21.46246973835462,0.8664578906108665,0.8202931672630495,14.860545454545452,21.48063636363636,14.340259993246748,22.144402377809193,15.380830915844156,20.816870349463528,-0.40904402876433665,2.1670969102130138
14.837408550374732,21.430996489557877,0.8676424012246083,0.8177755572897074,14.82181818181818,21.450454545454544,14.294889163022226,22.108105085537478,15.348747200614135,20.79280400537161,-0.40320156047782924,2.1796330336844227
14.800672129756833,21.398804632935416,0.8698883529779882,0.81439138388671,14.783090909090909,21.420272727272724,14.249517739207347,22.071808781826626,15.31666407897447,20.768736672718827,-0.3974084302803385,2.192480734780055
14.764589219908196,21.365926499946703,0.8731801816387698,0.8101566019560333,14.744363636363637,21.390090909090908,14.204145690610352,22.03551344730671,15.284581582116923,20.74466837087511,-0.3913670350564784,2.2057033601245157
14.730975155528807,21.334134609967073,0.8741000746660501,0.8076734093222969,14.709302325581396,21.359302325581396,14.160595107780791,21.99649217326817,15.258009543382,20.72211247789462,-0.3852098694969217,2.2186755227299293
14.699680785970951,21.3034925616708,0.872627038173739,0.8072003637475071,14.677906976744186,21.327906976744185,14.118865244849854,21.954746164305043,15.236948708638518,20.701067789183327,-0.37904899163668543,2.231404663652715
14.668868334078216,21.272305022738724,0.8721487253325216,0.8062463112766246,14.646511627906978,21.296511627906977,14.077133628477275,21.91300264040755,15.215889627336681,20.680020615406402,-0.3729721073202284,2.2445753026906687
14.638557210112454,21.24060668318272,0.8726534065925535,0.8048242819131254,14.615116279069769,21.265116279069765,14.03540013194647,21.87126150723139,15.194832426193067,20.658971050908143,-0.3671938965242628,2.25808350032872
14.60876517264484,21.208432829568938,0.8741288552085456,0.8029473375743035,14.583720930232559,21.233720930232558,13.993664633150797,21.82952266350791,15.173777227314321,20.637919196957206,-0.361426684726019,2.2718661241440414
14.5795082360913,21.17581924155308,0.8765623218502709,0.8006285936880606,14.552325581395351,21.20232558139535,13.951927015176262,21.787786001469275,15.152724147614439,20.61686516132142,-0.3557719165469877,2.2858701132071526
14.550800573080927,21.142802094398867,0.8799404921879632,0.797881259940657,14.520930232558142,21.170930232558142,13.910187166847054,21.74605140732465,15.131673298269229,20.59580905779163,-0.35017654249659297,2.30007014256234
14.524955325424663,21.11218557141232,0.8819340220362373,0.7958539300388168,14.493006993006995,21.141025641025642,13.870301719633702,21.703147732341346,15.115712266380289,20.578903549709935,-0.34463737623127444,2.313309702124015
14.504060382663392,21.08679534611662,0.8803300933966328,0.7961455464714924,14.472027972027973,21.11410256410256,13.834125196780088,21.657906473704962,15.109930747275857,20.57029865450016,-0.3389320097727635,2.324466626602049
14.48341806839182,21.06113520574454,0.8798112306604213,0.7967193693737944,14.45104895104895,21.087179487179483,13.797942679494607,21.61267060153743,15.104155222603294,20.56168837282154,-0.3328905887058531,2.3360458690847996
14.46304404915086,21.035232449313213,0.880370687080376,0.7975820127233169,14.43006993006993,21.060256410256407,13.761753731445145,21.567439586584587,15.098386128694713,20.553073233928224,-0.3270453874855779,2.3480081481346593
14.442952583453508,21.00911463304989,0.8820004743204454,0.7987380353924903,14.409090909090907,21.03333333333333,13.725557963895435,21.522212865877307,15.09262385428638,20.544453800789352,-0.3216084872282333,2.3602724451039534
14.423156761567235,20.982809196408297,0.8846917456190535,0.8001895991678001,14.388111888111885,21.00641025641025,13.689355039971955,21.476989849763214,15.086868736251814,20.535830663057286,-0.3170182966250046,2.372703669128674
14.391559326738204,20.939601474482213,0.8831990658864618,0.8025040375061164,14.35798816568047,20.961982248520705,13.656693284008467,21.429512169635377,15.059283047352475,20.49445232740603,-0.3089235324723098,2.3933947412316012
14.358347765190713,20.892511746283112,0.881686057797689,0.8040170455948891,14.326035502958577,20.914053254437867,13.62474062128657,21.381583175552535,15.027330384630584,20.4465233333232,-0.30253237900460644,2.4157405216802776
14.33753135236661,20.862090484782044,0.8814498661707073,0.8046540574783158,14.305128205128206,20.882692307692306,13.593695190390413,21.3350192645247,15.016561219865997,20.430365350859912,-0.297406142768025,2.4301417460916
14.32116091584804,20.837656071752345,0.8823779161046883,0.8062157289049439,14.28842105263158,20.857105263157898,13.562544774672164,21.288313743579504,15.014297330590997,20.425896782736288,-0.2909675541029797,2.4419339039442245
14.304200329282834,20.81185424317694,0.8843094392981553,0.8084765175779582,14.27105263157895,20.83026315789474,13.531110718448529,21.241197506838873,15.01099454470937,20.419328808950606,-0.28460651913109597,2.4547625135132805
14.28747357950583,20.785914453043027,0.8872649760029678,0.8111544646346251,14.253684210526318,20.803421052631585,13.49966850192145,21.194083899932203,15.007699919131186,20.412758205330963,-0.2787466294873415,2.467922083759118
14.263537195846883,20.747918902076563,0.8820929549948756,0.8154867602221502,14.233750000000002,20.762812500000003,13.474569271910001,21.142402864045003,14.992930728090004,20.383222135955005,-0.26861814341727874,2.487939486936961
14.232836099426349,20.69764445028683,0.8687312229938906,0.8204632373075105,14.211250000000003,20.708437500000002,13.45581927191,21.086152864045,14.966680728090004,20.330722135955007,-0.25963219853087016,2.514648786997151
14.202939394700469,20.64696780264977,0.8562688282477962,0.8245403771379787,14.188750000000002,20.654062500000002,13.437069271910001,21.029902864045,14.940430728090003,20.278222135955005,-0.25286563694320785,2.541378854665247
14.185668463772533,20.61689835443827,0.8532285125551947,0.8268869476783125,14.174062500000002,20.623125,13.433811901515174,21.02027237991301,14.91431309848483,20.225977620086994,-0.24804264661208528,2.5571262345148837
14.17105733343979,20.590987878211248,0.8531153263839442,0.8297000124373258,14.160937500000003,20.596875,13.43364377344063,21.019971562796744,14.888231226559373,20.173778437203257,-0.2435751065041108,2.5707205679720815
14.144952305529898,20.543573779063614,0.8613909439689876,0.8315305370102193,14.132000000000001,20.551000000000002,13.39767523711099,20.972026041710254,14.866324762889013,20.129973958289746,-0.23558121384262828,2.5960439478809825
14.1311587217764,20.51793586576332,0.8700594972684688,0.8312481451940872,14.114,20.527,13.361842114927361,20.92432913245624,14.86615788507264,20.12967086754376,-0.22914588049031104,2.6098000064998805
14.117679159621787,20.492480459130896,0.8799632297403027,0.8317700060671086,14.096,20.503,13.325996766752436,20.87663443153733,14.866003233247566,20.12936556846267,-0.22275905105425436,2.623684946855649
